order_id,customer_id,order_date,item_name,category,quantity,unit_price,gross_amount,discount,final_amount,channel,payment_method,prep_time_min
2647,409,2025-08-21,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,card,28
2648,15,2025-11-18,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,card,18
2649,77,2026-02-08,Chocolate Shake,Beverage,2,159,318,0,318,takeaway,upi,26
2650,187,2026-03-11,Fries,Sides,2,99,198,0,198,takeaway,cash,31
2651,180,2025-12-26,Peri Peri Fries,Sides,1,119,119,0,119,delivery,cash,34
2652,221,2025-07-21,Brownie,Dessert,3,109,327,0,327,takeaway,upi,20
2653,49,2025-08-10,Veg Wrap,Wrap,4,179,716,0,716,delivery,card,34
2654,351,2025-10-21,Veg Wrap,Wrap,3,179,537,0,537,delivery,upi,25
2655,96,2025-08-25,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,card,18
2656,198,2025-08-18,Paneer Grill Burger,Burger,1,209,209,50,159,delivery,card,21
2657,494,2026-02-02,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,upi,34
2658,218,2025-07-15,Chicken Wrap,Wrap,1,219,219,30,189,dine_in,cash,35
2659,336,2026-02-12,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,cash,11
2660,218,2025-10-28,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,upi,35
2661,433,2025-10-29,Brownie,Dessert,2,109,218,0,218,dine_in,card,33
2662,253,2025-07-31,Peri Peri Fries,Sides,1,119,119,0,119,takeaway,card,33
2663,316,2025-09-12,Paneer Grill Burger,Burger,3,209,627,50,577,takeaway,card,24
2664,117,2025-08-21,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,cash,27
2665,272,2025-07-20,Peri Peri Fries,Sides,3,119,357,0,357,takeaway,card,30
2666,78,2025-07-30,Paneer Grill Burger,Burger,1,209,209,30,179,dine_in,card,19
2667,188,2025-07-24,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,upi,13
2668,127,2025-11-08,Paneer Grill Burger,Burger,3,209,627,0,627,delivery,card,24
2669,95,2025-08-02,Cheese Burst Burger,Burger,4,189,756,0,756,takeaway,upi,33
2670,147,2025-11-10,Fries,Sides,1,99,99,30,69,takeaway,upi,30
2671,154,2025-11-05,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,upi,11
2672,352,2025-09-19,Brownie,Dessert,2,109,218,20,198,dine_in,cash,30
2673,55,2025-12-12,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,cash,13
2674,486,2026-02-25,Brownie,Dessert,1,109,109,20,89,delivery,upi,24
2675,110,2025-09-21,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,cash,12
2676,381,2025-07-28,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,upi,15
2677,51,2025-11-04,Chocolate Shake,Beverage,2,159,318,0,318,delivery,card,16
2678,348,2026-02-21,Chocolate Shake,Beverage,2,159,318,0,318,delivery,upi,28
2679,264,2026-02-17,Veg Wrap,Wrap,1,179,179,20,159,takeaway,card,21
2680,436,2025-08-11,Cold Coffee,Beverage,1,129,129,0,129,delivery,card,20
2681,27,2025-07-06,Paneer Grill Burger,Burger,1,209,209,50,159,delivery,cash,35
2682,267,2025-11-02,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,30
2683,178,2025-07-29,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,card,24
2684,390,2026-01-20,Classic Veg Burger,Burger,1,149,149,50,99,dine_in,card,10
2685,310,2025-10-14,Peri Peri Fries,Sides,2,119,238,50,188,takeaway,card,31
2686,179,2025-11-30,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,26
2687,50,2025-07-23,Cheese Burst Burger,Burger,1,189,189,30,159,takeaway,upi,24
2688,89,2025-08-06,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,upi,18
2689,193,2025-07-31,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,upi,10
2690,51,2025-10-29,Chicken Wrap,Wrap,3,219,657,30,627,dine_in,card,35
2691,121,2025-09-27,Classic Veg Burger,Burger,2,149,298,50,248,takeaway,upi,34
2692,345,2026-01-15,Chicken Wrap,Wrap,1,219,219,50,169,takeaway,card,17
2693,213,2025-07-05,Fries,Sides,2,99,198,50,148,takeaway,card,17
2694,378,2026-01-11,Brownie,Dessert,2,109,218,50,168,takeaway,cash,32
2695,157,2026-03-06,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,upi,10
2696,182,2025-09-05,Cheese Burst Burger,Burger,1,189,189,50,139,takeaway,upi,34
2697,26,2026-02-28,Classic Veg Burger,Burger,2,149,298,20,278,dine_in,card,27
2698,187,2025-07-15,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,upi,16
2699,235,2025-07-04,Chicken Wrap,Wrap,1,219,219,0,219,dine_in,cash,34
2700,42,2025-11-13,Peri Peri Fries,Sides,1,119,119,0,119,delivery,card,29
2701,242,2025-09-11,Brownie,Dessert,2,109,218,0,218,delivery,card,13
2702,308,2025-10-04,Veg Wrap,Wrap,3,179,537,0,537,dine_in,card,24
2703,376,2025-08-29,Chicken Wrap,Wrap,2,219,438,20,418,dine_in,card,17
2704,300,2025-12-29,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,card,34
2705,425,2026-01-12,Veg Wrap,Wrap,2,179,358,0,358,dine_in,card,21
2706,254,2025-10-15,Veg Wrap,Wrap,1,179,179,0,179,takeaway,cash,25
2707,383,2025-11-24,Classic Veg Burger,Burger,1,149,149,50,99,dine_in,upi,31
2708,336,2025-11-25,Chocolate Shake,Beverage,1,159,159,0,159,delivery,card,22
2709,91,2026-03-11,Chocolate Shake,Beverage,1,159,159,50,109,dine_in,upi,19
2710,488,2025-08-26,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,cash,19
2711,90,2025-08-22,Cold Coffee,Beverage,1,129,129,0,129,takeaway,upi,13
2712,308,2026-01-20,Chicken Wrap,Wrap,3,219,657,20,637,dine_in,card,18
2713,246,2025-07-14,Peri Peri Fries,Sides,2,119,238,0,238,delivery,cash,28
2714,199,2026-03-19,Veg Wrap,Wrap,1,179,179,0,179,delivery,cash,27
2715,400,2025-10-27,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,upi,25
2716,350,2025-10-25,Chocolate Shake,Beverage,3,159,477,50,427,dine_in,card,28
2717,500,2025-10-01,Paneer Grill Burger,Burger,3,209,627,30,597,dine_in,cash,30
2718,86,2026-03-05,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,upi,18
2719,33,2025-07-23,Peri Peri Fries,Sides,1,119,119,20,99,takeaway,cash,14
2720,297,2025-08-18,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,upi,26
2721,81,2025-11-21,Veg Wrap,Wrap,1,179,179,30,149,dine_in,upi,12
2722,275,2025-08-28,Veg Wrap,Wrap,3,179,537,30,507,delivery,cash,11
2723,435,2026-03-03,Cold Coffee,Beverage,3,129,387,20,367,takeaway,cash,33
2724,405,2026-03-24,Peri Peri Fries,Sides,2,119,238,20,218,delivery,cash,29
2725,230,2025-07-30,Cold Coffee,Beverage,1,129,129,0,129,dine_in,card,13
2726,57,2025-11-20,Chicken Wrap,Wrap,2,219,438,0,438,delivery,card,26
2727,378,2025-08-18,Chicken Wrap,Wrap,2,219,438,30,408,takeaway,upi,10
2728,222,2025-08-09,Veg Wrap,Wrap,2,179,358,20,338,dine_in,upi,23
2729,103,2025-08-18,Paneer Grill Burger,Burger,2,209,418,20,398,delivery,card,24
2730,419,2025-09-30,Chocolate Shake,Beverage,1,159,159,20,139,takeaway,card,29
2731,211,2025-10-20,Veg Wrap,Wrap,2,179,358,30,328,dine_in,upi,28
2732,430,2025-10-17,Chicken Wrap,Wrap,3,219,657,50,607,takeaway,cash,28
2733,455,2025-07-28,Chocolate Shake,Beverage,2,159,318,0,318,takeaway,upi,13
2734,391,2025-10-15,Classic Veg Burger,Burger,2,149,298,0,298,delivery,card,21
2735,97,2025-09-26,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,upi,23
2736,472,2025-08-31,Fries,Sides,2,99,198,30,168,takeaway,card,18
2737,297,2025-07-19,Classic Veg Burger,Burger,1,149,149,0,149,delivery,cash,15
2738,308,2025-12-30,Peri Peri Fries,Sides,1,119,119,30,89,delivery,cash,17
2739,175,2026-02-01,Fries,Sides,3,99,297,0,297,delivery,card,33
2740,112,2025-09-17,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,card,35
2741,140,2025-08-05,Brownie,Dessert,3,109,327,50,277,dine_in,card,27
2742,451,2025-08-04,Peri Peri Fries,Sides,2,119,238,20,218,dine_in,upi,32
2743,94,2025-10-05,Chocolate Shake,Beverage,1,159,159,50,109,takeaway,card,17
2744,293,2025-11-11,Cold Coffee,Beverage,1,129,129,0,129,dine_in,cash,34
2745,285,2025-11-06,Cold Coffee,Beverage,1,129,129,0,129,delivery,card,16
2746,398,2025-07-27,Brownie,Dessert,1,109,109,20,89,takeaway,card,26
2747,339,2025-12-20,Brownie,Dessert,2,109,218,50,168,takeaway,card,21
2748,452,2026-02-23,Paneer Grill Burger,Burger,3,209,627,0,627,takeaway,upi,27
2749,384,2025-09-29,Cheese Burst Burger,Burger,2,189,378,20,358,takeaway,upi,20
2750,334,2025-08-17,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,upi,29
2751,241,2025-10-07,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,14
2752,62,2026-03-03,Fries,Sides,3,99,297,0,297,dine_in,cash,15
2753,157,2025-09-06,Paneer Grill Burger,Burger,3,209,627,50,577,delivery,upi,32
2754,316,2026-03-26,Fries,Sides,1,99,99,20,79,takeaway,upi,15
2755,376,2025-10-29,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,upi,27
2756,52,2025-12-06,Peri Peri Fries,Sides,1,119,119,0,119,takeaway,card,14
2757,343,2025-07-16,Paneer Grill Burger,Burger,3,209,627,0,627,dine_in,card,10
2758,358,2025-12-05,Veg Wrap,Wrap,2,179,358,0,358,takeaway,upi,13
2759,343,2026-03-21,Chocolate Shake,Beverage,3,159,477,0,477,delivery,card,10
2760,314,2025-11-23,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,cash,27
2761,318,2025-08-03,Fries,Sides,2,99,198,0,198,delivery,cash,14
2762,154,2025-12-14,Cheese Burst Burger,Burger,3,189,567,30,537,dine_in,card,12
2763,342,2025-08-06,Classic Veg Burger,Burger,3,149,447,0,447,delivery,card,20
2764,316,2025-11-14,Paneer Grill Burger,Burger,3,209,627,30,597,takeaway,upi,11
2765,325,2025-09-28,Fries,Sides,3,99,297,50,247,delivery,card,28
2766,340,2026-02-02,Brownie,Dessert,1,109,109,0,109,takeaway,card,17
2767,119,2026-01-13,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,upi,30
2768,422,2025-10-07,Brownie,Dessert,3,109,327,0,327,takeaway,upi,35
2769,407,2025-12-04,Paneer Grill Burger,Burger,1,209,209,50,159,takeaway,upi,19
2770,2,2026-01-10,Chocolate Shake,Beverage,3,159,477,30,447,takeaway,upi,18
2771,210,2025-10-06,Fries,Sides,1,99,99,50,50,takeaway,cash,29
2772,118,2025-10-30,Peri Peri Fries,Sides,1,119,119,20,99,delivery,upi,33
2773,270,2026-01-12,Chocolate Shake,Beverage,2,159,318,0,318,takeaway,upi,26
2774,223,2026-01-02,Peri Peri Fries,Sides,1,119,119,0,119,dine_in,cash,27
2775,91,2026-01-13,Brownie,Dessert,1,109,109,30,79,delivery,card,10
2776,231,2025-11-15,Fries,Sides,1,99,99,30,69,delivery,upi,34
2777,437,2026-03-25,Brownie,Dessert,1,109,109,30,79,delivery,card,30
2778,444,2025-07-05,Fries,Sides,3,99,297,30,267,delivery,card,20
2779,108,2025-12-13,Brownie,Dessert,2,109,218,20,198,delivery,upi,18
2780,235,2025-09-02,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,upi,34
2781,304,2025-12-22,Peri Peri Fries,Sides,1,119,119,30,89,takeaway,card,16
2782,479,2025-11-18,Peri Peri Fries,Sides,3,119,357,50,307,takeaway,cash,22
2783,342,2026-01-10,Chicken Wrap,Wrap,3,219,657,20,637,takeaway,cash,29
2784,297,2025-11-10,Veg Wrap,Wrap,1,179,179,20,159,takeaway,upi,24
2785,359,2025-07-12,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,24
2786,465,2025-08-12,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,card,35
2787,488,2026-02-15,Cheese Burst Burger,Burger,2,189,378,20,358,delivery,card,23
2788,373,2025-12-14,Classic Veg Burger,Burger,4,149,596,0,596,takeaway,cash,26
2789,217,2025-07-11,Cheese Burst Burger,Burger,2,189,378,20,358,takeaway,card,18
2790,289,2025-10-01,Fries,Sides,1,99,99,50,50,dine_in,card,29
2791,455,2026-02-08,Brownie,Dessert,3,109,327,0,327,delivery,card,34
2792,466,2025-07-09,Cold Coffee,Beverage,2,129,258,20,238,takeaway,cash,35
2793,486,2025-10-26,Veg Wrap,Wrap,2,179,358,0,358,dine_in,cash,33
2794,462,2025-11-13,Paneer Grill Burger,Burger,2,209,418,20,398,dine_in,card,32
2795,275,2025-09-24,Cold Coffee,Beverage,2,129,258,0,258,delivery,upi,14
2796,170,2025-07-29,Fries,Sides,2,99,198,0,198,takeaway,card,23
2797,382,2025-09-27,Chocolate Shake,Beverage,1,159,159,50,109,delivery,upi,26
2798,332,2025-11-25,Brownie,Dessert,1,109,109,50,59,delivery,cash,11
2799,344,2026-01-14,Fries,Sides,1,99,99,30,69,delivery,upi,10
2800,369,2025-08-13,Classic Veg Burger,Burger,1,149,149,0,149,delivery,cash,28
2801,194,2025-12-18,Cheese Burst Burger,Burger,2,189,378,50,328,dine_in,upi,34
2802,151,2026-03-15,Cold Coffee,Beverage,2,129,258,20,238,delivery,cash,22
2803,389,2026-03-01,Classic Veg Burger,Burger,2,149,298,0,298,delivery,upi,11
2804,485,2025-10-08,Chocolate Shake,Beverage,1,159,159,0,159,delivery,cash,19
2805,109,2025-11-10,Chocolate Shake,Beverage,2,159,318,30,288,delivery,cash,33
2806,368,2025-11-03,Fries,Sides,1,99,99,30,69,dine_in,cash,14
2807,101,2025-10-22,Cold Coffee,Beverage,2,129,258,50,208,delivery,upi,25
2808,366,2025-07-25,Veg Wrap,Wrap,1,179,179,0,179,delivery,card,18
2809,444,2025-12-30,Veg Wrap,Wrap,2,179,358,20,338,dine_in,cash,23
2810,456,2025-09-08,Chocolate Shake,Beverage,1,159,159,20,139,delivery,cash,20
2811,357,2025-07-22,Chicken Wrap,Wrap,2,219,438,30,408,takeaway,card,25
2812,136,2026-03-11,Cold Coffee,Beverage,2,129,258,0,258,takeaway,card,30
2813,123,2025-11-24,Chicken Wrap,Wrap,3,219,657,0,657,dine_in,cash,21
2814,435,2025-10-06,Veg Wrap,Wrap,3,179,537,20,517,delivery,upi,34
2815,402,2025-10-31,Veg Wrap,Wrap,2,179,358,20,338,delivery,cash,25
2816,145,2025-07-13,Peri Peri Fries,Sides,1,119,119,20,99,delivery,card,21
2817,42,2025-12-05,Brownie,Dessert,2,109,218,0,218,dine_in,card,12
2818,39,2025-12-10,Veg Wrap,Wrap,1,179,179,50,129,dine_in,upi,29
2819,302,2025-07-30,Classic Veg Burger,Burger,3,149,447,50,397,dine_in,cash,18
2820,379,2025-07-18,Chocolate Shake,Beverage,1,159,159,20,139,delivery,cash,26
2821,77,2025-11-01,Peri Peri Fries,Sides,4,119,476,0,476,dine_in,cash,35
2822,171,2026-02-02,Cold Coffee,Beverage,1,129,129,0,129,dine_in,upi,31
2823,67,2026-01-27,Chocolate Shake,Beverage,1,159,159,50,109,takeaway,cash,34
2824,7,2025-07-19,Peri Peri Fries,Sides,2,119,238,30,208,takeaway,upi,12
2825,31,2025-11-03,Peri Peri Fries,Sides,2,119,238,50,188,delivery,card,12
2826,41,2026-03-14,Brownie,Dessert,3,109,327,0,327,dine_in,upi,27
2827,53,2025-12-10,Chicken Wrap,Wrap,1,219,219,50,169,delivery,card,22
2828,219,2025-08-09,Peri Peri Fries,Sides,4,119,476,20,456,delivery,card,12
2829,262,2026-01-26,Chicken Wrap,Wrap,2,219,438,50,388,dine_in,card,33
2830,237,2026-01-27,Chocolate Shake,Beverage,3,159,477,50,427,delivery,cash,14
2831,363,2025-07-09,Cold Coffee,Beverage,3,129,387,0,387,delivery,card,20
2832,308,2026-01-08,Classic Veg Burger,Burger,2,149,298,50,248,takeaway,upi,18
2833,368,2025-09-23,Fries,Sides,3,99,297,0,297,dine_in,cash,15
2834,295,2025-10-04,Veg Wrap,Wrap,3,179,537,0,537,delivery,card,25
2835,349,2025-11-01,Brownie,Dessert,3,109,327,0,327,dine_in,upi,18
2836,29,2025-12-29,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,card,22
2837,17,2025-12-05,Veg Wrap,Wrap,1,179,179,20,159,dine_in,upi,27
2838,303,2025-08-16,Peri Peri Fries,Sides,3,119,357,0,357,delivery,card,19
2839,443,2025-12-02,Paneer Grill Burger,Burger,1,209,209,0,209,delivery,cash,18
2840,145,2025-08-22,Classic Veg Burger,Burger,3,149,447,50,397,dine_in,cash,17
2841,401,2026-03-16,Veg Wrap,Wrap,3,179,537,0,537,delivery,upi,27
2842,469,2026-01-25,Chocolate Shake,Beverage,2,159,318,20,298,delivery,upi,16
2843,47,2025-10-13,Cold Coffee,Beverage,1,129,129,30,99,takeaway,upi,10
2844,73,2025-12-29,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,34
2845,163,2026-03-31,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,cash,34
2846,276,2026-01-03,Paneer Grill Burger,Burger,3,209,627,20,607,takeaway,cash,20
2847,176,2025-07-30,Brownie,Dessert,2,109,218,0,218,takeaway,cash,35
2848,499,2025-08-08,Paneer Grill Burger,Burger,2,209,418,20,398,delivery,card,35
2849,266,2025-08-26,Chocolate Shake,Beverage,2,159,318,0,318,takeaway,upi,16
2850,276,2025-10-14,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,34
2851,489,2025-08-16,Chicken Wrap,Wrap,3,219,657,50,607,dine_in,upi,27
2852,34,2025-11-10,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,29
2853,419,2025-09-27,Peri Peri Fries,Sides,1,119,119,50,69,takeaway,card,28
2854,238,2025-11-01,Classic Veg Burger,Burger,2,149,298,0,298,dine_in,cash,20
2855,80,2026-02-27,Fries,Sides,1,99,99,0,99,dine_in,card,33
2856,206,2025-08-15,Fries,Sides,1,99,99,0,99,delivery,cash,21
2857,186,2025-10-09,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,upi,16
2858,31,2025-12-05,Peri Peri Fries,Sides,1,119,119,20,99,delivery,cash,12
2859,344,2025-08-21,Classic Veg Burger,Burger,2,149,298,50,248,delivery,card,29
2860,282,2025-12-03,Cold Coffee,Beverage,1,129,129,20,109,delivery,cash,32
2861,222,2025-10-30,Peri Peri Fries,Sides,1,119,119,0,119,dine_in,cash,33
2862,499,2025-10-03,Brownie,Dessert,2,109,218,0,218,dine_in,card,29
2863,440,2025-11-14,Cold Coffee,Beverage,1,129,129,0,129,delivery,card,31
2864,43,2025-08-22,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,cash,22
2865,329,2026-01-11,Brownie,Dessert,1,109,109,0,109,takeaway,cash,26
2866,326,2025-09-06,Paneer Grill Burger,Burger,4,209,836,0,836,takeaway,upi,22
2867,275,2025-09-11,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,cash,12
2868,325,2026-03-13,Cold Coffee,Beverage,3,129,387,20,367,dine_in,cash,35
2869,196,2026-01-12,Paneer Grill Burger,Burger,1,209,209,30,179,dine_in,cash,18
2870,255,2025-08-14,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,upi,14
2871,339,2025-12-28,Veg Wrap,Wrap,1,179,179,30,149,takeaway,card,11
2872,361,2025-10-12,Paneer Grill Burger,Burger,1,209,209,0,209,takeaway,cash,24
2873,468,2025-11-14,Chicken Wrap,Wrap,1,219,219,30,189,delivery,cash,14
2874,131,2025-10-06,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,cash,21
2875,46,2025-11-29,Cold Coffee,Beverage,1,129,129,0,129,takeaway,cash,35
2876,329,2025-07-12,Paneer Grill Burger,Burger,4,209,836,0,836,delivery,upi,19
2877,283,2025-07-15,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,card,35
2878,184,2025-12-01,Veg Wrap,Wrap,1,179,179,20,159,delivery,cash,29
2879,495,2025-12-22,Classic Veg Burger,Burger,3,149,447,30,417,dine_in,card,12
2880,325,2026-03-15,Brownie,Dessert,3,109,327,20,307,delivery,cash,18
2881,105,2025-07-19,Cheese Burst Burger,Burger,3,189,567,50,517,delivery,card,35
2882,69,2025-10-21,Chicken Wrap,Wrap,2,219,438,20,418,takeaway,cash,26
2883,227,2026-01-12,Cold Coffee,Beverage,2,129,258,50,208,takeaway,cash,17
2884,38,2025-10-14,Chocolate Shake,Beverage,3,159,477,0,477,delivery,cash,14
2885,454,2025-09-09,Brownie,Dessert,1,109,109,0,109,dine_in,cash,16
2886,285,2026-01-12,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,card,31
2887,386,2026-02-14,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,upi,16
2888,169,2025-09-01,Peri Peri Fries,Sides,2,119,238,30,208,delivery,cash,17
2889,287,2025-09-25,Brownie,Dessert,1,109,109,0,109,dine_in,cash,32
2890,386,2025-09-01,Peri Peri Fries,Sides,2,119,238,30,208,takeaway,upi,21
2891,120,2025-12-05,Veg Wrap,Wrap,1,179,179,30,149,dine_in,cash,21
2892,452,2025-08-17,Chocolate Shake,Beverage,2,159,318,50,268,dine_in,cash,20
2893,374,2025-10-22,Paneer Grill Burger,Burger,3,209,627,50,577,delivery,card,10
2894,414,2025-11-08,Chicken Wrap,Wrap,3,219,657,50,607,takeaway,cash,34
2895,212,2025-12-17,Chocolate Shake,Beverage,3,159,477,50,427,dine_in,cash,15
2896,189,2026-03-31,Paneer Grill Burger,Burger,1,209,209,30,179,dine_in,cash,27
2897,462,2025-07-01,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,upi,21
2898,108,2025-07-22,Chocolate Shake,Beverage,2,159,318,30,288,delivery,card,27
2899,373,2025-11-30,Chocolate Shake,Beverage,3,159,477,50,427,delivery,cash,10
2900,313,2026-01-21,Peri Peri Fries,Sides,1,119,119,30,89,dine_in,card,18
2901,376,2025-11-21,Brownie,Dessert,1,109,109,30,79,delivery,card,14
2902,41,2025-10-27,Cold Coffee,Beverage,3,129,387,0,387,dine_in,card,20
2903,460,2025-12-24,Cold Coffee,Beverage,2,129,258,50,208,dine_in,cash,32
2904,319,2026-03-08,Peri Peri Fries,Sides,3,119,357,0,357,dine_in,cash,12
2905,362,2025-11-27,Chicken Wrap,Wrap,2,219,438,50,388,dine_in,card,24
2906,166,2025-08-31,Cheese Burst Burger,Burger,3,189,567,20,547,delivery,card,17
2907,138,2026-01-25,Cold Coffee,Beverage,1,129,129,0,129,takeaway,card,19
2908,455,2025-08-27,Brownie,Dessert,2,109,218,20,198,takeaway,cash,23
2909,122,2025-07-05,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,cash,15
2910,32,2025-08-26,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,20
2911,295,2026-03-01,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,18
2912,389,2025-10-19,Peri Peri Fries,Sides,3,119,357,20,337,delivery,card,27
2913,25,2026-03-24,Peri Peri Fries,Sides,2,119,238,50,188,takeaway,upi,12
2914,412,2026-03-17,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,upi,19
2915,284,2025-07-03,Cheese Burst Burger,Burger,1,189,189,0,189,delivery,cash,17
2916,192,2026-03-27,Chocolate Shake,Beverage,2,159,318,50,268,delivery,upi,21
2917,168,2025-11-11,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,28
2918,79,2026-01-18,Classic Veg Burger,Burger,3,149,447,20,427,delivery,cash,22
2919,325,2025-09-09,Veg Wrap,Wrap,1,179,179,0,179,takeaway,card,33
2920,106,2026-01-19,Peri Peri Fries,Sides,2,119,238,30,208,dine_in,upi,29
2921,354,2025-09-17,Chicken Wrap,Wrap,1,219,219,20,199,delivery,cash,30
2922,474,2025-09-17,Chicken Wrap,Wrap,1,219,219,50,169,dine_in,upi,12
2923,451,2025-12-30,Cold Coffee,Beverage,3,129,387,50,337,takeaway,upi,27
2924,126,2025-07-11,Veg Wrap,Wrap,2,179,358,0,358,delivery,cash,14
2925,46,2025-09-20,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,cash,21
2926,204,2026-03-02,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,card,10
2927,229,2025-07-12,Veg Wrap,Wrap,1,179,179,50,129,takeaway,cash,28
2928,481,2025-08-21,Brownie,Dessert,2,109,218,0,218,delivery,card,21
2929,190,2025-08-05,Paneer Grill Burger,Burger,2,209,418,50,368,takeaway,card,19
2930,50,2025-12-05,Brownie,Dessert,1,109,109,0,109,dine_in,cash,13
2931,220,2025-11-19,Brownie,Dessert,2,109,218,0,218,takeaway,cash,34
2932,126,2026-03-22,Cold Coffee,Beverage,4,129,516,0,516,delivery,card,23
2933,180,2026-01-11,Cold Coffee,Beverage,2,129,258,20,238,dine_in,card,20
2934,156,2025-11-12,Fries,Sides,3,99,297,0,297,dine_in,card,27
2935,242,2026-03-10,Cheese Burst Burger,Burger,1,189,189,20,169,takeaway,upi,14
2936,372,2025-07-02,Brownie,Dessert,1,109,109,30,79,dine_in,card,22
2937,485,2025-11-01,Peri Peri Fries,Sides,2,119,238,0,238,delivery,cash,24
2938,239,2025-09-02,Classic Veg Burger,Burger,3,149,447,0,447,dine_in,upi,20
